
                                                        SOS      TEMP
214201,  -0.01  -0.02   0.03   0.00   0.00  90.0   0.0 345.66   23.36
214201,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.72   23.44
214201,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214201,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214201,   0.00   0.00   0.10   0.00   0.11  90.0  81.0 345.72   23.44
214201,   0.00   0.00   0.10   0.00   0.11  90.0  81.0 345.72   23.44
214201,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214201,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214201,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.70   23.41
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214202,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214203,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214203,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.68   23.39
214203,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.68   23.39
214203,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.68   23.39
214203,   0.00  -0.01   0.08   0.00   0.00 212.5   0.0 345.66   23.36
214203,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.68   23.39
214203,   0.00  -0.01   0.08   0.00   0.00 182.7   0.0 345.66   23.36
214203,   0.00  -0.01   0.08   0.00   0.00 182.7   0.0 345.66   23.36
214203,   0.00  -0.01   0.08   0.00   0.00 182.7   0.0 345.66   23.36
214203,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.68   23.39
